Exch,ExchType,ScripCode,Name,Expiry,ScripType,StrikeRate,FullName,TickSize,LotSize,QtyLimit,Multiplier,SymbolRoot,BOCOAllowed,ISIN,ScripData,Series
N,D,35098,ADANIENSOL 27 MAR 2025 PE 1120.00,2025-03-27,PE,1120,ADANIENSOL 27 MAR 2025 PE 1120.00,0.05,625,31250,1,ADANIENSOL,N,INE931S01010,ADANIENSOL 27 MAR 2025 PE 1120.00_20250327_PE_1120,XX
N,D,35099,ADANIENSOL 24 APR 2025 CE 1120.00,2025-04-24,CE,1120,ADANIENSOL 24 APR 2025 CE 1120.00,0.05,625,31250,1,ADANIENSOL,N,INE931S01010,ADANIENSOL 24 APR 2025 CE 1120.00_20250424_CE_1120,XX
N,D,35100,ADANIENSOL 24 APR 2025 PE 1120.00,2025-04-24,PE,1120,ADANIENSOL 24 APR 2025 PE 1120.00,0.05,625,31250,1,ADANIENSOL,N,INE931S01010,ADANIENSOL 24 APR 2025 PE 1120.00_20250424_PE_1120,XX
N,D,35101,ADANIPORTS 27 MAR 2025 CE 1760.00,2025-03-27,CE,1760,ADANIPORTS 27 MAR 2025 CE 1760.00,0.05,400,20000,1,ADANIPORTS,N,INE742F01042,ADANIPORTS 27 MAR 2025 CE 1760.00_20250327_CE_1760,XX
N,D,35102,NIFTYNXT50 27 MAR 2025 PE 39500.00,2025-03-27,PE,39500,NIFTYNXT50 27 MAR 2025 PE 39500.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 27 MAR 2025 PE 39500.00_20250327_PE_39500,XX
N,D,35103,ADANIPORTS 27 MAR 2025 PE 1760.00,2025-03-27,PE,1760,ADANIPORTS 27 MAR 2025 PE 1760.00,0.05,400,20000,1,ADANIPORTS,N,INE742F01042,ADANIPORTS 27 MAR 2025 PE 1760.00_20250327_PE_1760,XX
N,D,35104,NIFTY 24 APR 2025 CE 28550.00,2025-04-24,CE,28550,NIFTY 24 APR 2025 CE 28550.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 24 APR 2025 CE 28550.00_20250424_CE_28550,XX
N,D,35105,NIFTYNXT50 27 MAR 2025 CE 40000.00,2025-03-27,CE,40000,NIFTYNXT50 27 MAR 2025 CE 40000.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 27 MAR 2025 CE 40000.00_20250327_CE_40000,XX
N,D,35106,NIFTY 24 APR 2025 PE 28550.00,2025-04-24,PE,28550,NIFTY 24 APR 2025 PE 28550.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 24 APR 2025 PE 28550.00_20250424_PE_28550,XX
N,D,35107,NIFTY 24 APR 2025 CE 28600.00,2025-04-24,CE,28600,NIFTY 24 APR 2025 CE 28600.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 24 APR 2025 CE 28600.00_20250424_CE_28600,XX
N,D,35108,NIFTY 24 APR 2025 PE 28600.00,2025-04-24,PE,28600,NIFTY 24 APR 2025 PE 28600.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 24 APR 2025 PE 28600.00_20250424_PE_28600,XX
N,D,35109,NIFTY 24 APR 2025 CE 28650.00,2025-04-24,CE,28650,NIFTY 24 APR 2025 CE 28650.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 24 APR 2025 CE 28650.00_20250424_CE_28650,XX
N,D,35110,NIFTY 24 APR 2025 PE 28650.00,2025-04-24,PE,28650,NIFTY 24 APR 2025 PE 28650.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 24 APR 2025 PE 28650.00_20250424_PE_28650,XX
N,D,35111,MIDCPNIFTY 24 APR 2025 CE 8675.00,2025-04-24,CE,8675,MIDCPNIFTY 24 APR 2025 CE 8675.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 24 APR 2025 CE 8675.00_20250424_CE_8675,XX
N,D,35112,NIFTY 24 APR 2025 CE 28700.00,2025-04-24,CE,28700,NIFTY 24 APR 2025 CE 28700.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 24 APR 2025 CE 28700.00_20250424_CE_28700,XX
N,D,35113,NIFTY 24 APR 2025 PE 28700.00,2025-04-24,PE,28700,NIFTY 24 APR 2025 PE 28700.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 24 APR 2025 PE 28700.00_20250424_PE_28700,XX
N,D,35114,NIFTY 24 APR 2025 CE 28750.00,2025-04-24,CE,28750,NIFTY 24 APR 2025 CE 28750.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 24 APR 2025 CE 28750.00_20250424_CE_28750,XX
N,D,35115,NIFTY 24 APR 2025 PE 28750.00,2025-04-24,PE,28750,NIFTY 24 APR 2025 PE 28750.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 24 APR 2025 PE 28750.00_20250424_PE_28750,XX
N,D,35116,NIFTYNXT50 24 APR 2025 CE 74300.00,2025-04-24,CE,74300,NIFTYNXT50 24 APR 2025 CE 74300.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 CE 74300.00_20250424_CE_74300,XX
N,D,35117,MIDCPNIFTY 24 APR 2025 PE 8675.00,2025-04-24,PE,8675,MIDCPNIFTY 24 APR 2025 PE 8675.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 24 APR 2025 PE 8675.00_20250424_PE_8675,XX
N,D,35118,MIDCPNIFTY 29 MAY 2025 CE 6300.00,2025-05-29,CE,6300,MIDCPNIFTY 29 MAY 2025 CE 6300.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 29 MAY 2025 CE 6300.00_20250529_CE_6300,XX
N,D,35119,NIFTYNXT50 24 APR 2025 PE 74300.00,2025-04-24,PE,74300,NIFTYNXT50 24 APR 2025 PE 74300.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 PE 74300.00_20250424_PE_74300,XX
N,D,35120,MIDCPNIFTY 29 MAY 2025 PE 6300.00,2025-05-29,PE,6300,MIDCPNIFTY 29 MAY 2025 PE 6300.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 29 MAY 2025 PE 6300.00_20250529_PE_6300,XX
N,D,35121,MIDCPNIFTY 29 MAY 2025 CE 6400.00,2025-05-29,CE,6400,MIDCPNIFTY 29 MAY 2025 CE 6400.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 29 MAY 2025 CE 6400.00_20250529_CE_6400,XX
N,D,35122,NIFTYNXT50 24 APR 2025 CE 74400.00,2025-04-24,CE,74400,NIFTYNXT50 24 APR 2025 CE 74400.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 CE 74400.00_20250424_CE_74400,XX
N,D,35123,NIFTYNXT50 24 APR 2025 PE 74400.00,2025-04-24,PE,74400,NIFTYNXT50 24 APR 2025 PE 74400.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 PE 74400.00_20250424_PE_74400,XX
N,D,35124,MIDCPNIFTY 29 MAY 2025 PE 6400.00,2025-05-29,PE,6400,MIDCPNIFTY 29 MAY 2025 PE 6400.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 29 MAY 2025 PE 6400.00_20250529_PE_6400,XX
N,D,35125,MIDCPNIFTY 29 MAY 2025 CE 8525.00,2025-05-29,CE,8525,MIDCPNIFTY 29 MAY 2025 CE 8525.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 29 MAY 2025 CE 8525.00_20250529_CE_8525,XX
N,D,35126,MIDCPNIFTY 29 MAY 2025 PE 8525.00,2025-05-29,PE,8525,MIDCPNIFTY 29 MAY 2025 PE 8525.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 29 MAY 2025 PE 8525.00_20250529_PE_8525,XX
N,D,35127,NIFTYNXT50 24 APR 2025 CE 74600.00,2025-04-24,CE,74600,NIFTYNXT50 24 APR 2025 CE 74600.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 CE 74600.00_20250424_CE_74600,XX
N,D,35128,NIFTYNXT50 27 MAR 2025 PE 40000.00,2025-03-27,PE,40000,NIFTYNXT50 27 MAR 2025 PE 40000.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 27 MAR 2025 PE 40000.00_20250327_PE_40000,XX
N,D,35129,MIDCPNIFTY 29 MAY 2025 CE 8550.00,2025-05-29,CE,8550,MIDCPNIFTY 29 MAY 2025 CE 8550.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 29 MAY 2025 CE 8550.00_20250529_CE_8550,XX
N,D,35130,NIFTYNXT50 24 APR 2025 PE 74600.00,2025-04-24,PE,74600,NIFTYNXT50 24 APR 2025 PE 74600.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 PE 74600.00_20250424_PE_74600,XX
N,D,35131,NIFTYNXT50 24 APR 2025 CE 74700.00,2025-04-24,CE,74700,NIFTYNXT50 24 APR 2025 CE 74700.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 CE 74700.00_20250424_CE_74700,XX
N,D,35132,NIFTYNXT50 24 APR 2025 PE 74700.00,2025-04-24,PE,74700,NIFTYNXT50 24 APR 2025 PE 74700.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 PE 74700.00_20250424_PE_74700,XX
N,D,35133,NIFTYNXT50 24 APR 2025 CE 74800.00,2025-04-24,CE,74800,NIFTYNXT50 24 APR 2025 CE 74800.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 CE 74800.00_20250424_CE_74800,XX
N,D,35134,NIFTYNXT50 24 APR 2025 PE 74800.00,2025-04-24,PE,74800,NIFTYNXT50 24 APR 2025 PE 74800.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 PE 74800.00_20250424_PE_74800,XX
N,D,35135,NIFTYNXT50 24 APR 2025 CE 74900.00,2025-04-24,CE,74900,NIFTYNXT50 24 APR 2025 CE 74900.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 CE 74900.00_20250424_CE_74900,XX
N,D,35136,NIFTYNXT50 24 APR 2025 PE 74900.00,2025-04-24,PE,74900,NIFTYNXT50 24 APR 2025 PE 74900.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 PE 74900.00_20250424_PE_74900,XX
N,D,35137,MIDCPNIFTY 29 MAY 2025 PE 8550.00,2025-05-29,PE,8550,MIDCPNIFTY 29 MAY 2025 PE 8550.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 29 MAY 2025 PE 8550.00_20250529_PE_8550,XX
N,D,35138,MIDCPNIFTY 29 MAY 2025 CE 8575.00,2025-05-29,CE,8575,MIDCPNIFTY 29 MAY 2025 CE 8575.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 29 MAY 2025 CE 8575.00_20250529_CE_8575,XX
N,D,35139,NIFTY 13 MAR 2025 CE 18300.00,2025-03-13,CE,18300,NIFTY 13 MAR 2025 CE 18300.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 13 MAR 2025 CE 18300.00_20250313_CE_18300,XX
N,D,35140,NIFTY 13 MAR 2025 PE 18300.00,2025-03-13,PE,18300,NIFTY 13 MAR 2025 PE 18300.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 13 MAR 2025 PE 18300.00_20250313_PE_18300,XX
N,D,35141,NIFTYNXT50 24 APR 2025 CE 75100.00,2025-04-24,CE,75100,NIFTYNXT50 24 APR 2025 CE 75100.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 CE 75100.00_20250424_CE_75100,XX
N,D,35142,NIFTYNXT50 24 APR 2025 PE 75100.00,2025-04-24,PE,75100,NIFTYNXT50 24 APR 2025 PE 75100.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 PE 75100.00_20250424_PE_75100,XX
N,D,35143,MIDCPNIFTY 29 MAY 2025 PE 8575.00,2025-05-29,PE,8575,MIDCPNIFTY 29 MAY 2025 PE 8575.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 29 MAY 2025 PE 8575.00_20250529_PE_8575,XX
N,D,35144,MIDCPNIFTY 29 MAY 2025 CE 8625.00,2025-05-29,CE,8625,MIDCPNIFTY 29 MAY 2025 CE 8625.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 29 MAY 2025 CE 8625.00_20250529_CE_8625,XX
N,D,35145,NIFTYNXT50 24 APR 2025 CE 92500.00,2025-04-24,CE,92500,NIFTYNXT50 24 APR 2025 CE 92500.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 CE 92500.00_20250424_CE_92500,XX
N,D,35146,NIFTYNXT50 24 APR 2025 PE 92500.00,2025-04-24,PE,92500,NIFTYNXT50 24 APR 2025 PE 92500.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 PE 92500.00_20250424_PE_92500,XX
N,D,35147,NIFTYNXT50 24 APR 2025 CE 93000.00,2025-04-24,CE,93000,NIFTYNXT50 24 APR 2025 CE 93000.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 CE 93000.00_20250424_CE_93000,XX
N,D,35148,MIDCPNIFTY 29 MAY 2025 PE 8625.00,2025-05-29,PE,8625,MIDCPNIFTY 29 MAY 2025 PE 8625.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 29 MAY 2025 PE 8625.00_20250529_PE_8625,XX
N,D,35149,NIFTYNXT50 24 APR 2025 PE 93000.00,2025-04-24,PE,93000,NIFTYNXT50 24 APR 2025 PE 93000.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 PE 93000.00_20250424_PE_93000,XX
N,D,35150,BANKNIFTY 24 APR 2025 CE 25500.00,2025-04-24,CE,25500,BANKNIFTY 24 APR 2025 CE 25500.00,0.05,30,900,1,BANKNIFTY,N,BANKNIFTY,BANKNIFTY 24 APR 2025 CE 25500.00_20250424_CE_25500,XX
N,D,35151,BANKNIFTY 24 APR 2025 PE 25500.00,2025-04-24,PE,25500,BANKNIFTY 24 APR 2025 PE 25500.00,0.05,30,900,1,BANKNIFTY,N,BANKNIFTY,BANKNIFTY 24 APR 2025 PE 25500.00_20250424_PE_25500,XX
N,D,35152,MIDCPNIFTY 29 MAY 2025 CE 8650.00,2025-05-29,CE,8650,MIDCPNIFTY 29 MAY 2025 CE 8650.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 29 MAY 2025 CE 8650.00_20250529_CE_8650,XX
N,D,35153,MIDCPNIFTY 29 MAY 2025 PE 8650.00,2025-05-29,PE,8650,MIDCPNIFTY 29 MAY 2025 PE 8650.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 29 MAY 2025 PE 8650.00_20250529_PE_8650,XX
N,D,35154,MIDCPNIFTY 29 MAY 2025 CE 8675.00,2025-05-29,CE,8675,MIDCPNIFTY 29 MAY 2025 CE 8675.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 29 MAY 2025 CE 8675.00_20250529_CE_8675,XX
N,D,35155,BANKNIFTY 24 APR 2025 CE 33100.00,2025-04-24,CE,33100,BANKNIFTY 24 APR 2025 CE 33100.00,0.05,30,900,1,BANKNIFTY,N,BANKNIFTY,BANKNIFTY 24 APR 2025 CE 33100.00_20250424_CE_33100,XX
N,D,35156,MIDCPNIFTY 29 MAY 2025 PE 8675.00,2025-05-29,PE,8675,MIDCPNIFTY 29 MAY 2025 PE 8675.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 29 MAY 2025 PE 8675.00_20250529_PE_8675,XX
N,D,35157,ADANIPORTS 24 APR 2025 CE 1760.00,2025-04-24,CE,1760,ADANIPORTS 24 APR 2025 CE 1760.00,0.05,400,20000,1,ADANIPORTS,N,INE742F01042,ADANIPORTS 24 APR 2025 CE 1760.00_20250424_CE_1760,XX
N,D,35158,BANKNIFTY 24 APR 2025 PE 33100.00,2025-04-24,PE,33100,BANKNIFTY 24 APR 2025 PE 33100.00,0.05,30,900,1,BANKNIFTY,N,BANKNIFTY,BANKNIFTY 24 APR 2025 PE 33100.00_20250424_PE_33100,XX
N,D,35159,BANKNIFTY 24 APR 2025 CE 33200.00,2025-04-24,CE,33200,BANKNIFTY 24 APR 2025 CE 33200.00,0.05,30,900,1,BANKNIFTY,N,BANKNIFTY,BANKNIFTY 24 APR 2025 CE 33200.00_20250424_CE_33200,XX
N,D,35160,ADANIPORTS 24 APR 2025 PE 1760.00,2025-04-24,PE,1760,ADANIPORTS 24 APR 2025 PE 1760.00,0.05,400,20000,1,ADANIPORTS,N,INE742F01042,ADANIPORTS 24 APR 2025 PE 1760.00_20250424_PE_1760,XX
N,D,35161,APOLLOTYRE 27 MAR 2025 CE 590.00,2025-03-27,CE,590,APOLLOTYRE 27 MAR 2025 CE 590.00,0.05,1700,51000,1,APOLLOTYRE,N,INE438A01022,APOLLOTYRE 27 MAR 2025 CE 590.00_20250327_CE_590,XX
N,D,35162,BANKNIFTY 24 APR 2025 PE 33200.00,2025-04-24,PE,33200,BANKNIFTY 24 APR 2025 PE 33200.00,0.05,30,900,1,BANKNIFTY,N,BANKNIFTY,BANKNIFTY 24 APR 2025 PE 33200.00_20250424_PE_33200,XX
N,D,35163,APOLLOTYRE 27 MAR 2025 PE 590.00,2025-03-27,PE,590,APOLLOTYRE 27 MAR 2025 PE 590.00,0.05,1700,51000,1,APOLLOTYRE,N,INE438A01022,APOLLOTYRE 27 MAR 2025 PE 590.00_20250327_PE_590,XX
N,D,35164,APOLLOTYRE 27 MAR 2025 CE 660.00,2025-03-27,CE,660,APOLLOTYRE 27 MAR 2025 CE 660.00,0.05,1700,51000,1,APOLLOTYRE,N,INE438A01022,APOLLOTYRE 27 MAR 2025 CE 660.00_20250327_CE_660,XX
N,D,35165,BANKNIFTY 29 MAY 2025 CE 25500.00,2025-05-29,CE,25500,BANKNIFTY 29 MAY 2025 CE 25500.00,0.05,30,900,1,BANKNIFTY,N,BANKNIFTY,BANKNIFTY 29 MAY 2025 CE 25500.00_20250529_CE_25500,XX
N,D,35166,APOLLOTYRE 27 MAR 2025 PE 660.00,2025-03-27,PE,660,APOLLOTYRE 27 MAR 2025 PE 660.00,0.05,1700,51000,1,APOLLOTYRE,N,INE438A01022,APOLLOTYRE 27 MAR 2025 PE 660.00_20250327_PE_660,XX
N,D,35167,NIFTYNXT50 27 MAR 2025 CE 40500.00,2025-03-27,CE,40500,NIFTYNXT50 27 MAR 2025 CE 40500.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 27 MAR 2025 CE 40500.00_20250327_CE_40500,XX
N,D,35168,APOLLOTYRE 24 APR 2025 CE 590.00,2025-04-24,CE,590,APOLLOTYRE 24 APR 2025 CE 590.00,0.05,1700,51000,1,APOLLOTYRE,N,INE438A01022,APOLLOTYRE 24 APR 2025 CE 590.00_20250424_CE_590,XX
N,D,35169,APOLLOTYRE 24 APR 2025 PE 590.00,2025-04-24,PE,590,APOLLOTYRE 24 APR 2025 PE 590.00,0.05,1700,51000,1,APOLLOTYRE,N,INE438A01022,APOLLOTYRE 24 APR 2025 PE 590.00_20250424_PE_590,XX
N,D,35170,BANKNIFTY 29 MAY 2025 PE 25500.00,2025-05-29,PE,25500,BANKNIFTY 29 MAY 2025 PE 25500.00,0.05,30,900,1,BANKNIFTY,N,BANKNIFTY,BANKNIFTY 29 MAY 2025 PE 25500.00_20250529_PE_25500,XX
N,D,35171,APOLLOTYRE 24 APR 2025 CE 660.00,2025-04-24,CE,660,APOLLOTYRE 24 APR 2025 CE 660.00,0.05,1700,51000,1,APOLLOTYRE,N,INE438A01022,APOLLOTYRE 24 APR 2025 CE 660.00_20250424_CE_660,XX
N,D,35172,ADANIENT 24 APR 2025 CE 3000.00,2025-04-24,CE,3000,ADANIENT 24 APR 2025 CE 3000.00,0.05,300,9000,1,ADANIENT,N,INE423A01024,ADANIENT 24 APR 2025 CE 3000.00_20250424_CE_3000,XX
N,D,35173,APOLLOTYRE 24 APR 2025 PE 660.00,2025-04-24,PE,660,APOLLOTYRE 24 APR 2025 PE 660.00,0.05,1700,51000,1,APOLLOTYRE,N,INE438A01022,APOLLOTYRE 24 APR 2025 PE 660.00_20250424_PE_660,XX
N,D,35174,BANKNIFTY 27 MAR 2025 CE 42100.00,2025-03-27,CE,42100,BANKNIFTY 27 MAR 2025 CE 42100.00,0.05,30,900,1,BANKNIFTY,N,BANKNIFTY,BANKNIFTY 27 MAR 2025 CE 42100.00_20250327_CE_42100,XX
N,D,35175,ADANIENT 24 APR 2025 PE 3000.00,2025-04-24,PE,3000,ADANIENT 24 APR 2025 PE 3000.00,0.05,300,9000,1,ADANIENT,N,INE423A01024,ADANIENT 24 APR 2025 PE 3000.00_20250424_PE_3000,XX
N,D,35176,AUBANK 27 MAR 2025 CE 270.00,2025-03-27,CE,270,AUBANK 27 MAR 2025 CE 270.00,0.05,1000,40000,1,AUBANK,N,INE949L01017,AUBANK 27 MAR 2025 CE 270.00_20250327_CE_270,XX
N,D,35177,NIFTYNXT50 24 APR 2025 CE 75200.00,2025-04-24,CE,75200,NIFTYNXT50 24 APR 2025 CE 75200.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 CE 75200.00_20250424_CE_75200,XX
N,D,35178,NIFTYNXT50 27 MAR 2025 PE 40500.00,2025-03-27,PE,40500,NIFTYNXT50 27 MAR 2025 PE 40500.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 27 MAR 2025 PE 40500.00_20250327_PE_40500,XX
N,D,35179,NIFTYNXT50 27 MAR 2025 CE 41000.00,2025-03-27,CE,41000,NIFTYNXT50 27 MAR 2025 CE 41000.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 27 MAR 2025 CE 41000.00_20250327_CE_41000,XX
N,D,35180,BANKNIFTY 29 MAY 2025 CE 33100.00,2025-05-29,CE,33100,BANKNIFTY 29 MAY 2025 CE 33100.00,0.05,30,900,1,BANKNIFTY,N,BANKNIFTY,BANKNIFTY 29 MAY 2025 CE 33100.00_20250529_CE_33100,XX
N,D,35181,BANKNIFTY 29 MAY 2025 PE 33100.00,2025-05-29,PE,33100,BANKNIFTY 29 MAY 2025 PE 33100.00,0.05,30,900,1,BANKNIFTY,N,BANKNIFTY,BANKNIFTY 29 MAY 2025 PE 33100.00_20250529_PE_33100,XX
N,D,35182,NIFTYNXT50 24 APR 2025 PE 75200.00,2025-04-24,PE,75200,NIFTYNXT50 24 APR 2025 PE 75200.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 PE 75200.00_20250424_PE_75200,XX
N,D,35183,AUBANK 27 MAR 2025 PE 270.00,2025-03-27,PE,270,AUBANK 27 MAR 2025 PE 270.00,0.05,1000,40000,1,AUBANK,N,INE949L01017,AUBANK 27 MAR 2025 PE 270.00_20250327_PE_270,XX
N,D,35184,NIFTY 27 MAR 2025 CE 40000.00,2025-03-27,CE,40000,NIFTY 27 MAR 2025 CE 40000.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 27 MAR 2025 CE 40000.00_20250327_CE_40000,XX
N,D,35185,ADANIPORTS 27 MAR 2025,2025-03-27,XX,0,ADANIPORTS 27 MAR 2025,0.05,400,20000,1,ADANIPORTS,Y,INE742F01042,ADANIPORTS 27 MAR 2025_20250327,XX
N,D,35186,BANKNIFTY 29 MAY 2025 CE 33200.00,2025-05-29,CE,33200,BANKNIFTY 29 MAY 2025 CE 33200.00,0.05,30,900,1,BANKNIFTY,N,BANKNIFTY,BANKNIFTY 29 MAY 2025 CE 33200.00_20250529_CE_33200,XX
N,D,35187,ALKEM 27 MAR 2025,2025-03-27,XX,0,ALKEM 27 MAR 2025,0.05,100,5000,1,ALKEM,Y,INE540L01014,ALKEM 27 MAR 2025_20250327,XX
N,D,35188,AMBUJACEM 27 MAR 2025,2025-03-27,XX,0,AMBUJACEM 27 MAR 2025,0.05,900,45000,1,AMBUJACEM,Y,INE079A01024,AMBUJACEM 27 MAR 2025_20250327,XX
N,D,35189,AUBANK 24 APR 2025 CE 270.00,2025-04-24,CE,270,AUBANK 24 APR 2025 CE 270.00,0.05,1000,40000,1,AUBANK,N,INE949L01017,AUBANK 24 APR 2025 CE 270.00_20250424_CE_270,XX
N,D,35190,BANKNIFTY 27 MAR 2025 PE 42100.00,2025-03-27,PE,42100,BANKNIFTY 27 MAR 2025 PE 42100.00,0.05,30,900,1,BANKNIFTY,N,BANKNIFTY,BANKNIFTY 27 MAR 2025 PE 42100.00_20250327_PE_42100,XX
N,D,35191,MIDCPNIFTY 27 MAR 2025 CE 8500.00,2025-03-27,CE,8500,MIDCPNIFTY 27 MAR 2025 CE 8500.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 27 MAR 2025 CE 8500.00_20250327_CE_8500,XX
N,D,35192,MIDCPNIFTY 27 MAR 2025 PE 8500.00,2025-03-27,PE,8500,MIDCPNIFTY 27 MAR 2025 PE 8500.00,0.05,120,4200,1,MIDCPNIFTY,N,MIDCPNIFTY,MIDCPNIFTY 27 MAR 2025 PE 8500.00_20250327_PE_8500,XX
N,D,35193,AUBANK 24 APR 2025 PE 270.00,2025-04-24,PE,270,AUBANK 24 APR 2025 PE 270.00,0.05,1000,40000,1,AUBANK,N,INE949L01017,AUBANK 24 APR 2025 PE 270.00_20250424_PE_270,XX
N,D,35194,BEL 27 MAR 2025 CE 430.00,2025-03-27,CE,430,BEL 27 MAR 2025 CE 430.00,0.05,2850,85500,1,BEL,N,INE263A01024,BEL 27 MAR 2025 CE 430.00_20250327_CE_430,XX
N,D,35195,ANGELONE 27 MAR 2025,2025-03-27,XX,0,ANGELONE 27 MAR 2025,0.05,200,10000,1,ANGELONE,N,INE732I01013,ANGELONE 27 MAR 2025_20250327,XX
N,D,35196,BEL 27 MAR 2025 PE 430.00,2025-03-27,PE,430,BEL 27 MAR 2025 PE 430.00,0.05,2850,85500,1,BEL,N,INE263A01024,BEL 27 MAR 2025 PE 430.00_20250327_PE_430,XX
N,D,35197,BANKNIFTY 29 MAY 2025 PE 33200.00,2025-05-29,PE,33200,BANKNIFTY 29 MAY 2025 PE 33200.00,0.05,30,900,1,BANKNIFTY,N,BANKNIFTY,BANKNIFTY 29 MAY 2025 PE 33200.00_20250529_PE_33200,XX
